source,dest,dist
1796,"מתנ""ס נירים",2.0933418273671958
1796,"מתנ""ס נעורים",2.530065932397787
1796,"מתנ""ס פאני קפלן",2.7993151357032766
1796,"מתנ""ס טאובל",3.4012333762175913
1796,"מתנ""ס - י'א",0.4217157944754083
1796,מרכז הצעירים,2.924489627334657
1796,"מתנ""ס רמות",3.5538640048622105
1796,"מתנ""ס נווה זאב",2.214701134177334
1796,מתנס נווה נוי,3.7122082549042683
1797,"מתנ""ס לוין",2.1471132737921796
1797,"מתנ""ס נירים",2.1637735022483167
1797,"מתנ""ס נעורים",2.633070951000512
1797,"מתנ""ס פאני קפלן",2.88652842477533
1797,"מתנ""ס טאובל",3.5263043107855854
1797,"מתנ""ס - י'א",0.3209021525018528
1797,מרכז הצעירים,3.0636477616276308
1797,"מתנ""ס רמות",3.5917600514673036
1797,"מתנ""ס נווה זאב",2.309399056980587
1797,מתנס נווה נוי,3.8358186736343476
1798,"מתנ""ס לוין",2.193368722542374
1798,"מתנ""ס נירים",2.2081936023840667
1798,"מתנ""ס נעורים",2.6794748053858495
1798,"מתנ""ס פאני קפלן",2.9322810424846257
1798,"מתנ""ס טאובל",3.5717992838535535
1798,"מתנ""ס - י'א",0.27586871847979866
1798,מרכז הצעירים,3.0866180888824997
1798,"מתנ""ס רמות",3.6314792064363344
1798,"מתנ""ס נווה זאב",2.309074340113029
1798,מתנס נווה נוי,3.848394363613953
1799,"מתנ""ס לוין",2.2825091468204883
1799,"מתנ""ס נירים",2.3016226795619885
1799,"מתנ""ס נעורים",2.7668213616795683
1799,"מתנ""ס פאני קפלן",3.023595135956697
1799,"מתנ""ס טאובל",3.648901359032846
1799,"מתנ""ס - י'א",0.18339918654252177
1799,מרכז הצעירים,3.0978436476180553
1799,"מתנ""ס רמות",3.7249729461226213
1799,"מתנ""ס נווה זאב",2.272592448044789
1799,מתנס נווה נוי,3.8364204533252417
1800,"מתנ""ס לוין",2.208611551348738
1800,"מתנ""ס נירים",2.2085023704555193
1800,"מתנ""ס נעורים",2.6983435508284046
1800,"מתנ""ס פאני קפלן",2.941194940421016
1800,"מתנ""ס טאובל",3.6058935558209773
1800,"מתנ""ס - י'א",0.28427115647823104
1800,מרכז הצעירים,3.157230890406816
1800,"מתנ""ס רמות",3.6133839071776643
1800,"מתנ""ס נווה זאב",2.3791172550619604
1800,מתנס נווה נוי,3.921119646635298
1801,"מתנ""ס לוין",2.312956168268942
1801,"מתנ""ס נירים",2.2937116930947363
1801,"מתנ""ס נעורים",2.8063071470515455
1801,"מתנ""ס פאני קפלן",3.0370178486087585
1801,"מתנ""ס טאובל",3.728404804195905
1801,"מתנ""ס - י'א",0.26308582924659457
1801,מרכז הצעירים,3.2812274491214817
1801,"מתנ""ס רמות",3.667933961845359
1801,"מתנ""ס נווה זאב",2.463771499983257
1801,מתנס נווה נוי,4.029523956634156
1802,"מתנ""ס לוין",2.34588867414911
1802,"מתנ""ס נירים",2.31574862006145
1802,"מתנ""ס נעורים",2.841191414790486
1802,"מתנ""ס פאני קפלן",3.064526433106557
1802,"מתנ""ס טאובל",3.7729514213363715
1802,"מתנ""ס - י'א",0.2954027748149987
1802,מרכז הצעירים,3.3432063507892904
1802,"מתנ""ס רמות",3.6731543343433444
1802,"מתנ""ס נווה זאב",2.5180955686786435
1802,מתנס נווה נוי,4.089420426338426
1803,"מתנ""ס לוין",2.391257492918964
1803,"מתנ""ס נירים",2.3488015112170473
1803,"מתנ""ס נעורים",2.888500872072388
1803,"מתנ""ס פאני קפלן",3.1034154210497826
1803,"מתנ""ס טאובל",3.830715283195944
1803,"מתנ""ס - י'א",0.3419535262180993
1803,מרכז הצעירים,3.4178270858362074
1803,"מתנ""ס רמות",3.6857681092430803
1803,"מתנ""ס נווה זאב",2.581771658944109
1803,מתנס נווה נוי,4.1604945027179925
1804,"מתנ""ס לוין",2.3905149740322957
1804,"מתנ""ס נירים",2.3321589464835553
1804,"מתנ""ס נעורים",2.8900564511019606
1804,"מתנ""ס פאני קפלן",3.0934286559993596
1804,"מתנ""ס טאובל",3.847953036476932
1804,"מתנ""ס - י'א",0.4250064121005946
1804,מרכז הצעירים,3.4872732131149746
1804,"מתנ""ס רמות",3.6457121892704163
1804,"מתנ""ס נווה זאב",2.6645221028120143
1804,מתנס נווה נוי,4.238534364545093
1805,"מתנ""ס לוין",2.313038678695374
1805,"מתנ""ס נירים",2.24026070554499
1805,"מתנ""ס נעורים",2.814384986233138
1805,"מתנ""ס פאני קפלן",3.006639475105676
1805,"מתנ""ס טאובל",3.788820300798796
1805,"מתנ""ס - י'א",0.5174515059010654
1805,מרכז הצעירים,3.5120547349709375
1805,"מתנ""ס רמות",3.5379718867840406
1805,"מתנ""ס נווה זאב",2.734472246728777
1805,מתנס נווה נוי,4.286484580359681
1806,"מתנ""ס לוין",2.222546179027848
1806,"מתנ""ס נירים",2.172232573486971
1806,"מתנ""ס נעורים",2.7215185959264114
1806,"מתנ""ס פאני קפלן",2.929405219629351
1806,"מתנ""ס טאובל",3.678760419765477
1806,"מתנ""ס - י'א",0.45019893497172236
1806,מרכז הצעירים,3.3767399880284987
1806,"מתנ""ס רמות",3.510569513032816
1806,"מתנ""ס נווה זאב",2.6223874102828075
1806,מתנס נווה נוי,4.158794256547648
1807,"מתנ""ס לוין",2.224198072506381
1807,"מתנ""ס נירים",2.1888935818374917
1807,"מתנ""ס נעורים",2.7208983901270316
1807,"מתנ""ס פאני קפלן",2.939467879165658
1807,"מתנ""ס טאובל",3.6635988757813673
1807,"מתנ""ס - י'א",0.3865349504598841
1807,מרכז הצעירים,3.314314327311091
1807,"מתנ""ס רמות",3.5478213277066657
1807,"מתנ""ס נווה זאב",2.5491544118647833
1807,מתנס נווה נוי,4.089368686071149
1808,"מתנ""ס לוין",2.2733328349805846
1808,"מתנ""ס נירים",2.237804265730959
1808,"מתנ""ס נעורים",2.7698726323146348
1808,"מתנ""ס פאני קפלן",2.988736465031049
1808,"מתנ""ס טאובל",3.710457326759934
1808,"מתנ""ס - י'א",0.35728545294017433
1808,מרכז הצעירים,3.3356826789193126
1808,"מתנ""ס רמות",3.5928600389273595
1808,"מתנ""ס נווה זאב",2.547734659054073
1808,מתנס נווה נוי,4.100248460458231
1809,"מתנ""ס לוין",2.543903388549246
1809,"מתנ""ס נירים",2.5167646893107496
1809,"מתנ""ס נעורים",3.0378513250854446
1809,"מתנ""ס פאני קפלן",3.264982155025701
1809,"מתנ""ס טאובל",3.957601899986772
1809,"מתנ""ס - י'א",0.2581169585835507
1809,מרכז הצעירים,3.41956891581659
1809,"מתנ""ס רמות",3.865799729618502
1809,"מתנ""ס נווה זאב",2.504676048731704
1809,מתנס נווה נוי,4.120469304352851
1810,"מתנ""ס לוין",2.5188658719081536
1810,"מתנ""ס נירים",2.497992012562474
1810,"מתנ""ס נעורים",3.0116376070400355
1810,"מתנ""ס פאני קפלן",3.2430411037916342
1810,"מתנ""ס טאובל",3.925721526013853
1810,"מתנ""ס - י'א",0.21924939242354172
1810,מרכז הצעירים,3.3786083778712253
1810,"מתנ""ס רמות",3.857335832222982
1810,"מתנ""ס נווה זאב",2.4691431476272703
1810,מתנס נווה נוי,4.081434622844939
1811,"מתנ""ס לוין",2.6112125574362834
1811,"מתנ""ס נירים",2.5969697779105387
1811,"מתנ""ס נעורים",3.1021486136755385
1811,"מתנ""ס פאני קפלן",3.339025965811117
1811,"מתנ""ס טאובל",4.004792300903239
1811,"מתנ""ס - י'א",0.22507485678629588
1811,מרכז הצעירים,3.390619866583381
1811,"מתנ""ס רמות",3.960323594745866
1811,"מתנ""ס נווה זאב",2.4358041063760805
1811,מתנס נווה נוי,4.068523352776734
1812,"מתנ""ס לוין",2.5896532061350874
1812,"מתנ""ס נירים",2.5829990828614506
1812,"מתנ""ס נעורים",3.0789072367785777
1812,"מתנ""ס פאני קפלן",3.3209790102217878
1812,"מתנ""ס טאובל",3.9739536313635333
1812,"מתנ""ס - י'א",0.18014407826159712
1812,מרכז הצעירים,3.3440484424648433
1812,"מתנ""ס רמות",3.957907792026807
1812,"מתנ""ס נווה זאב",2.3918470473530062
1812,מתנס נווה נוי,4.02226619874058
1813,"מתנ""ס לוין",2.554723495534705
1813,"מתנ""ס נירים",2.548779296625303
1813,"מתנ""ס נעורים",3.043970371170806
1813,"מתנ""ס פאני קפלן",3.286240600897401
1813,"מתנ""ס טאובל",3.939849311681874
1813,"מתנ""ס - י'א",0.15659809911515943
1813,מרכז הצעירים,3.324632643874658
1813,"מתנ""ס רמות",3.9264907870298713
1813,"מתנ""ס נווה זאב",2.387085736721459
1813,מתנס נווה נוי,4.010572197020536
1814,"מתנ""ס לוין",2.4557397069217837
1814,"מתנ""ס נירים",2.4384718437475073
1814,"מתנ""ס נעורים",2.94802101641323
1814,"מתנ""ס פאני קפלן",3.181440639857328
1814,"מתנ""ס טאובל",3.8611000727665146
1814,"מתנ""ס - י'א",0.19640784105665085
1814,מרכז הצעירים,3.333296185597465
1814,"מתנ""ס רמות",3.806496895682352
1814,"מתנ""ס נווה זאב",2.4488046311857157
1814,מתנס נווה נוי,4.048373545722519
1815,"מתנ""ס לוין",2.4063322565723686
1815,"מתנ""ס נירים",2.3802455501260553
1815,"מתנ""ס נעורים",2.9006231337032453
1815,"מתנ""ס פאני קפלן",3.127365364741485
1815,"מתנ""ס טאובל",3.8253856693778534
1815,"מתנ""ס - י'א",0.25298675182428865
1815,מרכז הצעירים,3.3515748895152275
1815,"מתנ""ס רמות",3.7392652667240838
1815,"מתנ""ס נווה זאב",2.496061646685509
1815,מתנס נווה נוי,4.082405744019657
1816,"מתנ""ס לוין",2.362069589598719
1816,"מתנ""ס נירים",2.3539018166825785
1816,"מתנ""ס נעורים",2.8527961930120074
1816,"מתנ""ס פאני קפלן",3.0917214065415863
1816,"מתנ""ס טאובל",3.760642683207287
1816,"מתנ""ס - י'א",0.18456845232172545
1816,מרכז הצעירים,3.251824319080867
1816,"מתנ""ס רמות",3.739510677645354
1816,"מתנ""ס נווה זאב",2.4038192112717267
1816,מתנס נווה נוי,3.9836944246827644
1817,"מתנ""ס לוין",2.4287027355838036
1817,"מתנ""ס נירים",2.4229029790760928
1817,"מתנ""ס נעורים",2.9185376289532
1817,"מתנ""ס פאני קפלן",3.1597589061137468
1817,"מתנ""ס טאובל",3.8204075621948097
1817,"מתנ""ס - י'א",0.1407379458065929
1817,מרכז הצעירים,3.2686973949468197
1817,"מתנ""ס רמות",3.8077196603240013
1817,"מתנ""ס נווה זאב",2.3879231111955668
1817,מתנס נווה נוי,3.983940666651545
1818,"מתנ""ס לוין",2.101948383323603
1818,"מתנ""ס נירים",2.1513754830041365
1818,"מתנ""ס נעורים",2.5785503999991124
1818,"מתנ""ס פאני קפלן",2.853029599570847
1818,"מתנ""ס טאובל",3.4380131779850505
1818,"מתנ""ס - י'א",0.38252686602397734
1818,מרכז הצעירים,2.907303651345387
1818,"מתנ""ס רמות",3.616136650944723
1818,"מתנ""ס נווה זאב",2.1675875304986723
1818,מתנס נווה נוי,3.680401083784815
1819,"מתנ""ס לוין",2.1462364875437965
1819,"מתנ""ס נירים",2.207860915001961
1819,"מתנ""ס נעורים",2.6181783621012173
1819,"מתנ""ס פאני קפלן",2.9012292290193
1819,"מתנ""ס טאובל",3.4597635331806154
1819,"מתנ""ס - י'א",0.3709225537841592
1819,מרכז הצעירים,2.8635649993810555
1819,"מתנ""ס רמות",3.682432684286973
1819,"מתנ""ס נווה זאב",2.0966029384363423
1819,מתנס נווה נוי,3.621920436912983
1820,"מתנ""ס לוין",2.213005735988929
1820,"מתנ""ס נירים",2.2798850516193134
1820,"מתנ""ס נעורים",2.682318631430801
1820,"מתנ""ס פאני קפלן",2.96974163451486
1820,"מתנ""ס טאובל",3.512306985980239
1820,"מתנ""ס - י'א",0.339499411162715
1820,מרכז הצעירים,2.8561776489843456
1820,"מתנ""ס רמות",3.75671259698496
1820,"מתנ""ס נווה זאב",2.050424345823041
1820,מתנס נווה נוי,3.5953733006052397
1821,"מתנ""ס לוין",2.2821981583682294
1821,"מתנ""ס נירים",2.3505352851346366
1821,"מתנ""ס נעורים",2.7502526737591753
1821,"מתנ""ס פאני קפלן",3.039588613263789
1821,"מתנ""ס טאובל",3.5731996307279514
1821,"מתנ""ס - י'א",0.3064796227104786
1821,מרכז הצעירים,2.867949991207508
1821,"מתנ""ס רמות",3.8260705213428015
1821,"מתנ""ס נווה זאב",2.02303525818945
1821,מתנס נווה נוי,3.5880512326075498
1822,"מתנ""ס לוין",2.3134048479179703
1822,"מתנ""ס נירים",2.38206114710237
1822,"מתנ""ס נעורים",2.7810271727816054
1822,"מתנ""ס פאני קפלן",3.0709925265785167
1822,"מתנ""ס טאובל",3.6012701880716267
1822,"מתנ""ס - י'א",0.29451057347952586
1822,מרכז הצעירים,2.8753042754195612
1822,"מתנ""ס רמות",3.856728798564756
1822,"מתנ""ס נווה זאב",2.0129782759902795
1822,מתנס נווה נוי,3.5868100967669156
1823,"מתנ""ס לוין",2.3397825350699235
1823,"מתנ""ס נירים",2.401960392060607
1823,"מתנ""ס נעורים",2.8096135610597845
1823,"מתנ""ס פאני קפלן",3.0957096802452777
1823,"מתנ""ס טאובל",3.636241286140836
1823,"מתנ""ס - י'א",0.2543666535525822
1823,מרכז הצעירים,2.914591009103938
1823,"מתנ""ס רמות",3.869213726431391
1823,"מתנ""ס נווה זאב",2.040080467402453
1823,מתנס נווה נוי,3.621342789456666
1824,"מתנ""ס לוין",2.4075401327358454
1824,"מתנ""ס נירים",2.4667485768534085
1824,"מתנ""ס נעורים",2.8778674145059404
1824,"מתנ""ס פאני קפלן",3.1628702232116193
1824,"מתנ""ס טאובל",3.7036275416697584
1824,"מתנ""ס - י'א",0.2223355268189923
1824,מרכז הצעירים,2.9507899205306805
1824,"מתנ""ס רמות",3.9283666638344807
1824,"מתנ""ס נווה זאב",2.041307284270834
1824,מתנס נווה נוי,3.6404577199248584
1825,"מתנ""ס לוין",2.3381694327391935
1825,"מתנ""ס נירים",2.3890138619497825
1825,"מתנ""ס נעורים",2.812106131666084
1825,"מתנ""ס פאני קפלן",3.0907430558568634
1825,"מתנ""ס טאובל",3.653055526305907
1825,"מתנ""ס - י'א",0.20422360684995697
1825,מרכז הצעירים,2.968662085727178
1825,"מתנ""ס רמות",3.8446920120536148
1825,"מתנ""ס נווה זאב",2.09960156429004
1825,מתנס נווה נוי,3.6802811277044465
1826,"מתנ""ס לוין",2.3634300872095673
1826,"מתנ""ס נירים",2.3953604203406256
1826,"מתנ""ס נעורים",2.843390385277501
1826,"מתנ""ס פאני קפלן",3.109744171263628
1826,"מתנ""ס טאובל",3.7056571570733676
1826,"מתנ""ס - י'א",0.11881335025462898
1826,מרכז הצעירים,3.067098281314364
1826,"מתנ""ס רמות",3.829329379581614
1826,"מתנ""ס נווה זאב",2.1940932339383243
1826,מתנס נווה נוי,3.780141307447427
1827,"מתנ""ס לוין",2.2889574776306953
1827,"מתנ""ס נירים",2.3294480452832174
1827,"מתנ""ס נעורים",2.766788278174623
1827,"מתנ""ס פאני קפלן",3.0379560613786443
1827,"מתנ""ס טאובל",3.623597910580232
1827,"מתנ""ס - י'א",0.20180124921137313
1827,מרכז הצעירים,3.0016540907717895
1827,"מתנ""ס רמות",3.7762935682944576
1827,"מתנ""ס נווה זאב",2.163041518394914
1827,מתנס נווה נוי,3.730100875500298
1828,"מתנ""ס לוין",2.244150932658677
1828,"מתנ""ס נירים",2.2811848344773695
1828,"מתנ""ס נעורים",2.723452675064282
1828,"מתנ""ס פאני קפלן",2.9917557519814726
1828,"מתנ""ס טאובל",3.5873202370500863
1828,"מתנ""ס - י'א",0.23329809237778365
1828,מרכז הצעירים,3.0033459499160484
1828,"מתנ""ס רמות",3.7264199249395324
1828,"מתנ""ס נווה זאב",2.189846576245224
1828,מתנס נווה נוי,3.744472838246307
1829,"מתנ""ס לוין",2.2114390779740005
1829,"מתנ""ס נירים",2.2553764155814955
1829,"מתנ""ס נעורים",2.6888139526713357
1829,"מתנ""ס פאני קפלן",2.961250345681329
1829,"מתנ""ס טאובל",3.5467864482114377
1829,"מתנ""ס - י'א",0.2752345768647334
1829,מרכז הצעירים,2.961838533006474
1829,"מתנ""ס רמות",3.7094443828766366
1829,"מתנ""ס נווה זאב",2.163328611764722
1829,מתנס נווה נוי,3.7088229774016024
1830,"מתנ""ס לוין",2.2481732994814063
1830,"מתנ""ס נירים",2.292750489346221
1830,"מתנ""ס נעורים",2.725015109388561
1830,"מתנ""ס פאני קפלן",2.9983621309195603
1830,"מתנ""ס טאובל",3.579690013374601
1830,"מתנ""ס - י'א",0.24548599607996768
1830,מרכז הצעירים,2.9698960399368297
1830,"מתנ""ס רמות",3.745792785389859
1830,"מתנ""ס נווה זאב",2.1513571818212096
1830,מתנס נווה נוי,3.707266262689126
1831,"מתנ""ס לוין",2.2520600946098392
1831,"מתנ""ס נירים",2.2982557517892923
1831,"מתנ""ס נעורים",2.7283312541046367
1831,"מתנ""ס פאני קפלן",3.002796497380966
1831,"מתנ""ס טאובל",3.5808023602407926
1831,"מתנ""ס - י'א",0.24646849523957953
1831,מרכז הצעירים,2.963586477698049
1831,"מתנ""ס רמות",3.752811473695412
1831,"מתנ""ס נווה זאב",2.1423656434250664
1831,מתנס נווה נוי,3.699378502351509
1832,"מתנ""ס לוין",2.269664943623312
1832,"מתנ""ס נירים",2.324728089151671
1832,"מתנ""ס נעורים",2.7427314856885627
1832,"מתנ""ס פאני קפלן",3.023254319790971
1832,"מתנ""ס טאובל",3.5832015034770426
1832,"מתנ""ס - י'א",0.2611577411356388
1832,מרכז הצעירים,2.9274366428310716
1832,"מתנ""ס רמות",3.787626984120073
1832,"מתנ""ס נווה זאב",2.0935650478671537
1832,מתנס נווה נוי,3.655489992936142
1833,"מתנ""ס לוין",2.498340891636301
1833,"מתנ""ס נירים",2.5652466898018034
1833,"מתנ""ס נעורים",2.964940463752476
1833,"מתנ""ס פאני קפלן",3.2560817588084676
1833,"מתנ""ס טאובל",3.774603023611547
1833,"מתנ""ס - י'א",0.2721312494002098
1833,מרכז הצעירים,2.9431860474456086
1833,"מתנ""ס רמות",4.031496780347254
1833,"מתנ""ס נווה זאב",1.982353341624156
1833,מתנס נווה נוי,3.604531403589406
1834,"מתנ""ס לוין",2.680202456543455
1834,"מתנ""ס נירים",2.7065512142142567
1834,"מתנ""ס נעורים",3.1598181926732742
1834,"מתנ""ס פאני קפלן",3.425658704098181
1834,"מתנ""ס טאובל",4.011060053649345
1834,"מתנ""ס - י'א",0.22384361564044425
1834,מרכז הצעירים,3.222236768806665
1834,"מתנ""ס רמות",4.119936672113585
1834,"מתנ""ס נווה זאב",2.2023924058171267
1834,מתנס נווה נוי,3.8580055725506335
1835,"מתנ""ס לוין",2.776541960559849
1835,"מתנ""ס נירים",2.8544116191090976
1835,"מתנ""ס נעורים",3.236331270346789
1835,"מתנ""ס פאני קפלן",3.5376790174913006
1835,"מתנ""ס טאובל",4.013232455512984
1835,"מתנ""ס - י'א",0.4856993190151753
1835,מרכז הצעירים,2.9917281581681547
1835,"מתנ""ס רמות",4.3233064747461185
1835,"מתנ""ס נווה זאב",1.8859062266088704
1835,מתנס נווה נוי,3.568151352178921
1836,"מתנ""ס לוין",2.7344524739185947
1836,"מתנ""ס נירים",2.8051467198318587
1836,"מתנ""ס נעורים",3.197598842584052
1836,"מתנ""ס פאני קפלן",3.493805001036507
1836,"מתנ""ס טאובל",3.9871906112299498
1836,"מתנ""ס - י'א",0.4218111436608539
1836,מרכז הצעירים,3.013389249686686
1836,"מתנ""ס רמות",4.2676938876492985
1836,"מתנ""ס נווה זאב",1.932945351460537
1836,מתנס נווה נוי,3.6064616560682423
1837,"מתנ""ס לוין",2.699918980346565
1837,"מתנ""ס נירים",2.781246929138724
1837,"מתנ""ס נעורים",3.1588284272667226
1837,"מתנ""ס פאני קפלן",3.461644717834299
1837,"מתנ""ס טאובל",3.935549543373294
1837,"מתנ""ס - י'א",0.4483352338289866
1837,מרכז הצעירים,2.9418702230542717
1837,"מתנ""ס רמות",4.2558882569508105
1837,"מתנ""ס נווה זאב",1.8702199252975156
1837,מתנס נווה נוי,3.538280773335011
1838,"מתנ""ס לוין",2.4947177908785076
1838,"מתנ""ס נירים",2.5894171300246662
1838,"מתנ""ס נעורים",2.949556494119699
1838,"מתנ""ס פאני קפלן",3.25863269825378
1838,"מתנ""ס טאובל",3.7213211147712735
1838,"מתנ""ס - י'א",0.4271183240600682
1838,מרכז הצעירים,2.798033180521915
1838,"מתנ""ס רמות",4.082812552804692
1838,"מתנ""ס נווה זאב",1.8262749144896193
1838,מתנס נווה נוי,3.4478286132676343
1839,"מתנ""ס לוין",2.490375220969523
1839,"מתנ""ס נירים",2.570420848231199
1839,"מתנ""ס נעורים",2.9516925173620687
1839,"מתנ""ס פאני קפלן",3.251295815202332
1839,"מתנ""ס טאובל",3.7441846888883603
1839,"מתנ""ס - י'א",0.3435467657538263
1839,מרכז הצעירים,2.873084629046964
1839,"מתנ""ס רמות",4.050089592491631
1839,"מתנ""ס נווה זאב",1.9099322203098923
1839,מתנס נווה נוי,3.5305857219232655
1840,"מתנ""ס לוין",2.412657133394974
1840,"מתנ""ס נירים",2.491800769476534
1840,"מתנ""ס נעורים",2.875099537840158
1840,"מתנ""ס פאני קפלן",3.1731507780687056
1840,"מתנ""ס טאובל",3.674345792854293
1840,"מתנ""ס - י'א",0.3294972961408729
1840,מרכז הצעירים,2.8529711469829446
1840,"מתנ""ס רמות",3.9731124668902473
1840,"מתנ""ס נווה זאב",1.9323502537642365
1840,מתנס נווה נוי,3.532949294279543
1841,"מתנ""ס לוין",2.3917597529415473
1841,"מתנ""ס נירים",2.4747937904738397
1841,"מתנ""ס נעורים",2.852779033763723
1841,"מתנ""ס פאני קפלן",3.153065724618326
1841,"מתנ""ס טאובל",3.6483140829954275
1841,"מתנ""ס - י'א",0.3511682463016859
1841,מרכז הצעירים,2.8270469529675903
1841,"מתנ""ס רמות",3.960480399389272
1841,"מתנ""ס נווה זאב",1.9166175293809904
1841,מתנס נווה נוי,3.511432873901368
1842,"מתנ""ס לוין",2.3652281309802294
1842,"מתנ""ס נירים",2.449296783319401
1842,"מתנ""ס נעורים",2.826082351691753
1842,"מתנ""ס פאני קפלן",3.1266822588948604
1842,"מתנ""ס טאובל",3.6222080356762314
1842,"מתנ""ס - י'א",0.35889382532593805
1842,מרכז הצעירים,2.814170162075425
1842,"מתנ""ס רמות",3.9368107498167415
1842,"מתנ""ס נווה זאב",1.9182741571529716
1842,מתנס נווה נוי,3.5057152267556293
1843,"מתנ""ס לוין",2.3449958575650958
1843,"מתנ""ס נירים",2.433116620833444
1843,"מתנ""ס נעורים",2.804329598772534
1843,"מתנ""ס פאני קפלן",3.1072488664275055
1843,"מתנ""ס טאובל",3.596529004258677
1843,"מתנ""ס - י'א",0.3828607889526908
1843,מרכז הצעירים,2.7882353525370966
1843,"מתנ""ס רמות",3.92500053058444
1843,"מתנ""ס נווה זאב",1.9027251531851428
1843,מתנס נווה נוי,3.484121692861873
1844,"מתנ""ס לוין",2.3489725682277323
1844,"מתנ""ס נירים",2.4356462754258255
1844,"מתנ""ס נעורים",2.808886871295568
1844,"מתנ""ס פאני קפלן",3.1109358027801726
1844,"מתנ""ס טאובל",3.6027368954205707
1844,"מתנ""ס - י'א",0.37472464207505757
1844,מרכז הצעירים,2.796570927035124
1844,"מתנ""ס רמות",3.926085229484975
1844,"מתנ""ס נווה זאב",1.9091557055443302
1844,מתנס נווה נוי,3.4918197454964326
1845,"מתנ""ס לוין",2.4078759551894753
1845,"מתנ""ס נירים",2.5014883724812185
1845,"מתנ""ס נעורים",2.8641136857054414
1845,"מתנ""ס פאני קפלן",3.171380976451143
1845,"מתנ""ס טאובל",3.6439312768819665
1845,"מתנ""ס - י'א",0.40890203345958615
1845,מרכז הצעירים,2.7778305966340344
1845,"מתנ""ס רמות",3.9964069939374305
1845,"מתנ""ס נווה זאב",1.8550962534781306
1845,מתנס נווה נוי,3.453596004765725
1846,"מתנ""ס לוין",2.3653371750672454
1846,"מתנ""ס נירים",2.467640980491289
1846,"מתנ""ס נעורים",2.818067813119417
1846,"מתנ""ס פאני קפלן",3.130268774847638
1846,"מתנ""ס טאובל",3.58906779016961
1846,"מתנ""ס - י'א",0.45656357894712823
1846,מרכז הצעירים,2.7216689039251
1846,"מתנ""ס רמות",3.971430309197598
1846,"מתנ""ס נווה זאב",1.8214433481910124
1846,מתנס נווה נוי,3.4069127789759497
1847,"מתנ""ס לוין",2.1221762943795843
1847,"מתנ""ס נירים",2.2097698003721513
1847,"מתנ""ס נעורים",2.584326059644183
1847,"מתנ""ס פאני קפלן",2.883600321401986
1847,"מתנ""ס טאובל",3.3954702348266603
1847,"מתנ""ס - י'א",0.4695144610060027
1847,מרכז הצעירים,2.738683894707623
1847,"מתנ""ס רמות",3.708688496468748
1847,"מתנ""ס נווה זאב",1.9834133738447424
1847,מתנס נווה נוי,3.4970622876111475
1848,"מתנ""ס לוין",2.1173570500913272
1848,"מתנ""ס נירים",2.219081915406513
1848,"מתנ""ס נעורים",2.5734590413158616
1848,"מתנ""ס פאני קפלן",2.8815316266031727
1848,"מתנ""ס טאובל",3.366575602317777
1848,"מתנ""ס - י'א",0.5255213569795288
1848,מרכז הצעירים,2.671509913679317
1848,"מתנ""ס רמות",3.7298066949574467
1848,"מתנ""ס נווה זאב",1.9200370316292281
1848,מתנס נווה נוי,3.428423366761367
1849,"מתנ""ס לוין",1.9461556276904084
1849,"מתנ""ס נירים",2.065176703487088
1849,"מתנ""ס נעורים",2.3968488843029885
1849,"מתנ""ס פאני קפלן",2.712502496568078
1849,"מתנ""ס טאובל",3.1839471633146936
1849,"מתנ""ס - י'א",0.6844996399160569
1849,מרכז הצעירים,2.5706355904679548
1849,"מתנ""ס רמות",3.5940042514930437
1849,"מתנ""ס נווה זאב",1.9305369729112427
1849,מתנס נווה נוי,3.37292560208748
1850,"מתנ""ס לוין",2.13895444988917
1850,"מתנ""ס נירים",2.3063229773762153
1850,"מתנ""ס נעורים",2.5597504777470483
1850,"מתנ""ס פאני קפלן",2.908072880660069
1850,"מתנ""ס טאובל",3.255412358244829
1850,"מתנ""ס - י'א",0.8222245430603393
1850,מרכז הצעירים,2.348524188142638
1850,"מתנ""ס רמות",3.8609301882726417
1850,"מתנ""ס נווה זאב",1.6111346219111087
1850,מתנס נווה נוי,3.092889300070598
1851,"מתנ""ס לוין",2.362872132349852
1851,"מתנ""ס נירים",2.5265642055679387
1851,"מתנ""ס נעורים",2.782203685207247
1851,"מתנ""ס פאני קפלן",3.13198544632517
1851,"מתנ""ס טאובל",3.4599167350337736
1851,"מתנ""ס - י'א",0.8000224716667097
1851,מרכז הצעירים,2.3922876931507107
1851,"מתנ""ס רמות",4.075520967999795
1851,"מתנ""ס נווה זאב",1.4992329959449047
1851,מתנס נווה נוי,3.0633690096541693
1852,"מתנ""ס לוין",2.430759674786983
1852,"מתנ""ס נירים",2.567427699423112
1852,"מתנ""ס נעורים",2.8651115924451616
1852,"מתנ""ס פאני קפלן",3.1995763900288807
1852,"מתנ""ס טאובל",3.5797069156488464
1852,"מתנ""ס - י'א",0.6541874615646411
1852,מרכז הצעירים,2.555170817907327
1852,"מתנ""ס רמות",4.097027004494159
1852,"מתנ""ס נווה זאב",1.6123390976884326
1852,מתנס נווה נוי,3.209634867002188
1853,"מתנ""ס לוין",2.510516372640341
1853,"מתנ""ס נירים",2.647901025641892
1853,"מתנ""ס נעורים",2.9434474200031255
1853,"מתנ""ס פאני קפלן",3.279427429165014
1853,"מתנ""ס טאובל",3.6500097583934017
1853,"מתנ""ס - י'א",0.6764538114544728
1853,מרכז הצעירים,2.5704883120981608
